ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;Age;DaysCustomer;TotalChild;Monetary;MntPurchase;MntAccepted;clusters
11148;1975;1;1;22280.0;1;0;2013-05-19;85;2;1;4;3;1;2;1;1.0;0.0;2.0;8;0;0;0;0;0;0;3;11;0;39;503;1;13.0;10.0;0;0
1168;1978;4;1;72159.0;0;0;2012-10-29;62;322;53;899;34;40;53;1;4.0;6.0;10.0;2;0;0;0;0;0;0;3;11;0;36;705;0;1401.0;18.0;0;1
9595;1961;1;1;64260.0;0;0;2013-01-11;1;539;169;816;20;0;30;1;4.0;5.0;4.0;3;0;0;0;0;0;0;3;11;1;53;631;0;1574.0;12.0;0;1
10163;1984;4;0;82733.0;0;0;2013-09-10;28;712;50;420;65;38;38;1;8.0;4.0;7.0;4;0;0;0;0;0;0;3;11;1;30;389;0;1323.0;15.0;0;1
2886;1971;3;0;74290.0;0;1;2013-08-12;70;1121;0;72;0;12;12;4;10.0;8.0;10.0;6;0;1;0;1;0;0;3;11;0;43;418;1;1217.0;24.0;2;1
6710;1951;3;0;58217.0;2;1;2012-11-17;84;68;1;13;3;5;13;1;2.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;63;686;3;103.0;10.0;0;0
5316;1976;3;1;21024.0;0;0;2013-07-04;89;36;4;18;6;2;18;1;2.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;38;457;0;84.0;11.0;0;0
9029;1972;4;1;70116.0;0;0;2013-01-26;73;707;44;603;95;58;29;1;2.0;8.0;12.0;1;0;0;0;0;0;0;3;11;0;42;616;0;1536.0;21.0;0;1
521;1985;1;1;54006.0;1;0;2012-09-18;42;174;77;203;6;24;97;2;8.0;1.0;7.0;7;0;0;0;0;0;0;3;11;0;29;746;1;581.0;15.0;0;2
1459;1966;4;1;69063.0;0;1;2012-11-07;16;666;35;124;69;8;26;1;5.0;3.0;5.0;3;0;0;0;0;0;0;3;11;0;48;696;1;928.0;11.0;0;2
10241;1975;2;0;11448.0;0;0;2013-12-15;16;0;0;0;6;2;6;1;1.0;0.0;2.0;6;0;0;0;0;0;0;3;11;0;39;293;0;14.0;8.0;0;0
1630;1979;1;0;61825.0;0;1;2013-08-07;56;162;50;100;55;30;27;1;4.0;2.0;8.0;4;0;0;0;0;0;0;3;11;0;35;423;1;424.0;14.0;0;2
3254;1971;1;1;70886.0;1;0;2013-10-14;65;407;70;239;103;88;53;1;5.0;4.0;4.0;2;0;0;0;0;0;0;3;11;0;43;355;1;960.0;10.0;0;2
9064;1982;1;1;69109.0;0;0;2012-11-09;10;823;25;459;124;29;95;1;6.0;6.0;7.0;4;0;0;1;0;0;0;3;11;1;32;694;0;1555.0;17.0;1;1
3678;1973;1;0;60208.0;1;1;2012-10-07;13;488;23;71;15;0;59;11;8.0;3.0;7.0;7;0;1;0;0;0;0;3;11;1;41;727;2;656.0;17.0;1;2
4227;1968;3;1;32889.0;1;1;2013-09-06;78;28;0;13;4;2;8;3;2.0;1.0;3.0;5;0;0;0;0;0;0;3;11;0;46;393;2;55.0;9.0;0;0
9467;1984;1;0;34738.0;1;0;2014-05-11;51;3;2;10;3;0;2;1;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;30;146;1;20.0;9.0;0;0
8486;1971;3;1;30538.0;1;0;2012-10-01;27;284;0;52;8;3;20;4;9.0;0.0;4.0;10;0;0;0;0;0;0;3;11;0;43;733;1;367.0;14.0;0;2
2186;1977;2;1;82326.0;0;0;2014-03-10;30;938;142;754;159;81;183;1;5.0;10.0;6.0;2;0;1;1;1;0;0;3;11;1;37;208;0;2257.0;18.0;3;1
3286;1967;4;0;26642.0;1;0;2014-03-01;71;13;2;15;2;2;8;2;2.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;47;217;1;42.0;9.0;0;0
8602;1964;1;0;69932.0;0;1;2013-06-12;97;412;172;153;150;105;57;2;7.0;6.0;11.0;4;0;0;0;0;0;0;3;11;0;50;479;1;1049.0;21.0;0;1
3722;1972;1;0;44503.0;1;1;2014-04-16;83;31;1;8;0;0;8;2;2.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;42;171;2;48.0;9.0;0;0
6715;1948;4;0;60200.0;0;1;2013-01-02;3;502;19;132;0;6;26;6;6.0;2.0;11.0;6;0;0;0;0;0;0;3;11;0;66;640;1;685.0;19.0;0;2
4796;1952;1;0;49638.0;0;1;2014-04-19;71;18;10;3;3;5;0;1;1.0;0.0;3.0;2;0;0;0;0;0;0;3;11;0;62;168;1;39.0;5.0;0;0
9612;1987;2;0;23830.0;0;0;2014-02-07;3;1;8;6;4;8;16;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;27;239;0;43.0;10.0;0;0
3766;1959;3;0;33051.0;0;0;2012-08-16;15;100;71;243;108;94;219;3;9.0;1.0;8.0;9;0;0;0;0;0;0;3;11;1;55;779;0;835.0;18.0;0;2
1399;1958;1;1;72905.0;0;0;2014-01-21;52;407;114;445;181;165;203;1;3.0;7.0;9.0;1;0;0;0;1;0;0;3;11;0;56;256;0;1515.0;17.0;1;1
1570;1951;4;1;69702.0;0;1;2013-02-19;8;664;9;240;50;19;57;2;7.0;7.0;10.0;4;0;0;0;0;0;0;3;11;0;63;592;1;1039.0;21.0;0;1
3426;1975;1;0;70300.0;1;0;2013-07-15;89;1045;61;338;60;46;46;3;5.0;5.0;13.0;8;0;0;0;0;0;0;3;11;0;39;446;1;1596.0;26.0;0;1
3074;1984;4;1;70643.0;0;0;2012-10-15;66;1218;107;304;23;143;33;1;5.0;8.0;4.0;6;0;0;0;0;0;0;3;11;1;30;719;0;1828.0;18.0;0;1
8341;1969;4;1;30396.0;1;0;2014-04-30;22;15;0;6;0;1;12;2;1.0;1.0;2.0;7;1;0;0;0;0;0;3;11;1;45;157;1;34.0;10.0;1;0
5180;1968;4;0;50616.0;0;1;2014-04-18;56;128;0;16;0;1;4;2;4.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;46;169;1;149.0;11.0;0;0
6461;1969;3;0;62772.0;0;1;2013-05-19;74;581;49;157;43;8;108;1;5.0;6.0;11.0;2;0;1;0;0;0;0;3;11;0;45;503;1;946.0;19.0;1;1
7679;1985;4;0;30298.0;0;0;2014-05-19;48;6;3;12;6;1;0;1;1.0;1.0;3.0;3;0;0;0;0;0;0;3;11;0;29;138;0;28.0;7.0;0;0
10702;1984;1;0;52413.0;1;0;2012-11-03;67;185;8;133;56;56;12;2;7.0;1.0;7.0;7;0;0;0;0;0;0;3;11;0;30;700;1;450.0;15.0;0;2
7505;1957;4;1;44155.0;1;1;2014-01-19;24;22;1;9;0;0;14;1;1.0;1.0;2.0;4;0;0;0;0;0;0;3;11;0;57;258;2;46.0;7.0;0;0
5113;1971;4;0;86979.0;0;0;2013-11-07;67;584;100;835;65;83;35;1;5.0;5.0;5.0;2;1;0;0;0;0;0;3;11;1;43;331;0;1702.0;12.0;1;1
10858;1975;1;1;76532.0;1;1;2013-09-09;38;355;30;177;90;138;30;4;9.0;5.0;7.0;5;0;0;0;0;0;0;3;11;0;39;390;2;820.0;17.0;0;2
2961;1982;1;1;42081.0;1;0;2013-02-26;86;175;10;110;54;6;27;2;6.0;3.0;4.0;6;1;0;0;0;0;0;3;11;0;32;585;1;382.0;13.0;1;2
2747;1988;4;1;67546.0;0;0;2012-08-31;90;864;134;768;150;38;172;1;4.0;10.0;5.0;3;0;0;0;0;0;0;3;11;0;26;764;0;2126.0;18.0;0;1
3010;1989;3;1;88420.0;0;0;2014-05-02;87;957;153;612;99;95;153;1;4.0;7.0;8.0;1;1;0;1;1;0;0;3;11;0;25;155;0;2069.0;16.0;3;1
5790;1985;1;1;31158.0;1;0;2013-01-27;62;25;6;16;20;0;5;2;2.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;29;615;1;72.0;11.0;0;0
6892;1968;1;0;61671.0;0;1;2014-06-03;23;641;7;56;0;0;28;8;10.0;4.0;6.0;8;0;1;0;1;0;0;3;11;0;46;123;1;732.0;18.0;2;2
1743;1974;1;0;69719.0;0;0;2014-05-26;99;273;86;208;177;14;43;1;2.0;3.0;5.0;1;0;0;0;0;0;0;3;11;0;40;131;0;801.0;9.0;0;0
3578;1949;1;0;49160.0;0;1;2013-10-20;29;122;21;43;25;10;15;2;3.0;1.0;6.0;6;0;0;0;0;0;0;3;11;0;65;349;1;236.0;13.0;0;0
8462;1978;0;1;24882.0;1;0;2012-09-09;52;1;4;10;29;0;36;1;1.0;1.0;2.0;6;1;0;0;0;0;0;3;11;0;36;755;1;80.0;9.0;1;0
5558;1954;4;0;90933.0;0;0;2014-03-31;90;1020;31;430;62;63;79;1;4.0;6.0;4.0;1;0;0;1;0;0;0;3;11;0;60;187;0;1685.0;11.0;1;1
4619;1945;4;0;113734.0;0;0;2014-05-28;9;6;2;3;1;262;3;0;4.0;0.0;0.0;1;0;0;0;0;0;0;3;11;0;69;129;0;277.0;1.0;0;0
8780;1950;4;1;59292.0;0;1;2013-06-13;71;378;14;68;19;14;14;2;3.0;5.0;8.0;3;0;0;0;0;0;0;3;11;0;64;478;1;507.0;16.0;0;2
10789;1964;4;1;45759.0;1;1;2013-02-23;13;42;1;18;3;0;4;2;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;50;588;2;68.0;10.0;0;0
10779;1983;1;0;22148.0;0;0;2014-04-13;16;15;5;14;0;4;11;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;31;174;0;49.0;10.0;0;0
5896;1987;3;1;73395.0;0;0;2014-03-18;94;272;7;80;20;7;11;1;4.0;4.0;6.0;2;0;0;0;0;0;0;3;11;0;27;200;0;397.0;12.0;0;1
2337;1971;1;0;29819.0;1;0;2013-10-24;77;9;1;24;2;1;2;3;3.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;43;345;1;39.0;9.0;0;0
10951;1968;1;1;45688.0;0;1;2014-01-25;20;279;0;18;0;0;9;2;3.0;1.0;8.0;4;0;1;0;0;0;0;3;11;0;46;252;1;306.0;13.0;1;0
544;1954;1;1;62820.0;0;0;2013-05-11;51;398;61;265;138;61;53;1;3.0;4.0;6.0;1;0;0;0;0;0;0;3;11;0;60;511;0;976.0;11.0;0;1
17;1971;4;1;60491.0;0;1;2013-09-06;81;637;47;237;12;19;76;4;6.0;2.0;7.0;5;0;0;0;0;0;0;3;11;0;43;393;1;1028.0;23.0;0;2
10680;1986;1;1;33235.0;1;0;2014-02-05;71;45;0;16;2;1;6;1;3.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;28;241;1;70.0;10.0;0;0
3265;1959;1;1;35701.0;0;0;2013-03-19;36;21;1;9;7;3;5;1;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;55;564;0;46.0;9.0;0;0
5623;1980;3;1;31535.0;1;0;2013-09-26;95;15;4;13;0;0;19;1;1.0;1.0;2.0;7;1;0;0;0;0;0;3;11;0;34;373;1;51.0;10.0;1;0
5832;1960;2;1;92556.0;0;0;2014-04-20;32;493;183;352;184;23;28;0;3.0;5.0;13.0;0;0;0;0;0;0;0;3;11;0;54;167;0;1263.0;18.0;0;1
5544;1970;1;0;67384.0;0;1;2012-11-10;32;957;40;175;158;53;107;2;7.0;8.0;5.0;5;0;1;0;0;0;0;3;11;0;44;693;1;1490.0;18.0;1;1
6417;1971;3;1;80573.0;0;0;2012-10-14;85;829;138;430;60;92;15;1;4.0;6.0;13.0;2;0;0;0;0;0;0;3;11;0;43;720;0;1564.0;21.0;0;1
5831;1967;1;1;77870.0;0;1;2012-08-22;93;1017;50;500;65;50;133;3;5.0;5.0;5.0;8;0;1;0;1;0;0;3;11;1;47;773;1;1815.0;18.0;2;1
7101;1963;4;0;52278.0;0;1;2013-01-25;24;953;0;71;0;0;174;6;10.0;5.0;10.0;8;0;0;0;0;0;0;3;11;0;51;617;1;1198.0;23.0;0;2
10176;1968;1;0;57107.0;0;1;2012-08-24;44;159;0;120;0;0;137;7;4.0;4.0;8.0;8;0;1;0;0;1;0;3;11;1;46;771;1;416.0;20.0;2;2
2326;1990;1;1;18929.0;0;0;2013-02-16;15;32;0;8;23;4;18;1;1.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;24;595;0;85.0;10.0;0;0
4385;1981;4;0;36038.0;1;0;2013-05-31;82;23;0;15;0;2;7;2;3.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;33;491;1;47.0;9.0;0;0
2929;1976;1;0;20180.0;0;0;2013-02-20;27;18;42;24;15;20;18;1;2.0;1.0;4.0;7;0;0;0;0;0;0;3;11;0;38;591;0;137.0;12.0;0;0
10686;1965;4;1;34230.0;1;1;2012-12-26;72;15;0;4;0;0;2;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;49;647;2;21.0;9.0;0;0
2546;1977;2;0;31878.0;0;1;2014-06-22;7;23;4;5;10;5;23;1;1.0;0.0;4.0;3;0;0;0;0;0;0;3;11;0;37;104;1;70.0;7.0;0;0
3283;1972;2;1;70932.0;0;1;2014-01-19;57;200;193;100;46;185;185;2;6.0;2.0;12.0;3;0;0;0;0;0;0;3;11;0;42;258;1;909.0;17.0;0;2
3138;1956;1;0;91249.0;0;0;2012-10-20;84;1324;27;119;71;108;27;0;7.0;9.0;6.0;4;0;1;1;1;1;0;3;11;1;58;714;0;1676.0;19.0;4;1
4994;1943;3;0;77598.0;0;0;2013-10-01;53;1193;33;281;129;66;33;1;7.0;5.0;13.0;3;0;0;1;0;0;0;3;11;0;71;368;0;1735.0;21.0;1;1
7966;1959;1;0;80982.0;1;1;2013-01-08;48;505;137;401;104;22;22;3;11.0;5.0;11.0;5;0;0;0;0;0;1;3;11;0;55;634;2;1191.0;21.0;0;2
3112;1977;3;1;22701.0;1;0;2013-09-05;2;2;4;9;0;4;5;1;1.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;37;394;1;24.0;8.0;0;0
10872;1969;4;1;55212.0;0;1;2012-11-23;65;1103;0;45;0;0;34;3;4.0;2.0;11.0;8;0;1;0;0;1;0;3;11;0;45;680;1;1182.0;21.0;2;1
2181;1970;1;1;70617.0;0;0;2013-06-23;45;353;61;753;40;46;27;1;3.0;3.0;7.0;2;0;0;0;0;0;0;3;11;0;44;468;0;1280.0;12.0;0;1
1867;1957;1;0;64849.0;0;0;2012-11-13;42;652;48;350;94;84;108;1;9.0;3.0;6.0;5;0;0;0;0;0;0;3;11;1;57;690;0;1336.0;14.0;0;1
1518;1965;3;1;62694.0;1;1;2013-06-17;29;379;6;157;25;91;91;5;9.0;3.0;7.0;7;0;0;0;0;0;0;3;11;0;49;474;2;749.0;17.0;0;2
5734;1974;4;1;61917.0;1;1;2013-11-20;83;46;4;36;2;2;1;1;2.0;0.0;4.0;5;0;0;0;0;0;0;3;11;0;40;318;2;91.0;9.0;0;0
2878;1947;4;1;67472.0;0;1;2013-09-28;93;162;31;127;8;17;69;2;4.0;2.0;7.0;3;0;0;0;0;0;0;3;11;0;67;371;1;414.0;12.0;0;2
1458;1982;3;1;21059.0;1;0;2014-01-07;40;8;3;19;3;3;8;3;3.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;32;270;1;44.0;9.0;0;0
7007;1968;3;1;29543.0;2;0;2014-04-01;47;17;3;18;3;4;18;2;3.0;1.0;2.0;7;0;0;0;0;0;0;3;11;0;46;186;2;63.0;10.0;0;0
6200;1951;1;1;75903.0;0;1;2013-04-08;50;340;108;185;130;38;100;2;6.0;6.0;9.0;3;0;0;0;0;0;0;3;11;0;63;544;1;901.0;18.0;0;1
1403;1975;2;1;34984.0;1;1;2012-09-06;40;8;4;15;3;5;3;2;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;39;758;2;38.0;10.0;0;0
4827;1956;4;0;54998.0;0;1;2013-03-10;3;154;22;202;39;30;8;5;4.0;2.0;9.0;4;0;0;0;0;0;0;3;11;1;58;573;1;455.0;15.0;0;2
6250;1949;4;0;54356.0;0;1;2012-11-19;62;710;15;30;20;0;0;3;11.0;2.0;8.0;8;0;0;0;0;0;0;3;11;1;65;684;1;775.0;18.0;0;2
9291;1959;3;1;34242.0;0;1;2014-03-23;25;8;2;4;0;0;1;1;0.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;55;195;1;15.0;8.0;0;0
2478;1973;1;1;25410.0;1;0;2013-08-31;48;2;2;4;13;13;4;1;1.0;0.0;4.0;4;0;0;0;0;0;0;3;11;0;41;399;1;38.0;8.0;0;0
1139;1984;4;1;73356.0;0;0;2014-02-06;56;1050;14;322;0;14;112;1;5.0;2.0;5.0;2;1;0;1;1;0;0;3;11;1;30;240;0;1512.0;18.0;3;1
5138;1950;1;1;28320.0;0;1;2013-01-14;68;19;1;14;3;2;4;1;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;64;628;1;43.0;11.0;0;0
5393;1977;1;0;23763.0;1;0;2012-08-07;64;22;0;6;6;2;6;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;37;788;1;42.0;10.0;0;0
10413;1984;1;1;72570.0;0;0;2014-04-25;67;274;83;216;151;141;224;1;4.0;6.0;12.0;1;0;0;0;0;0;0;3;11;0;30;162;0;1089.0;19.0;0;1
5015;1976;3;1;34529.0;1;0;2012-09-14;94;68;6;38;3;6;41;2;2.0;2.0;3.0;7;0;0;0;0;0;0;3;11;0;38;750;1;162.0;12.0;0;0
10868;1951;1;0;70792.0;0;0;2013-02-06;82;344;45;654;104;11;114;2;3.0;4.0;10.0;3;0;0;0;0;0;0;3;11;0;63;605;0;1272.0;17.0;0;1
10676;1982;1;1;63211.0;0;0;2012-11-02;3;145;193;459;205;26;145;2;3.0;8.0;7.0;2;0;0;0;0;0;0;3;11;1;32;701;0;1173.0;17.0;0;1
2495;1974;3;1;83891.0;0;1;2014-06-20;24;217;38;350;111;85;15;1;4.0;7.0;10.0;1;0;0;0;0;0;0;3;11;0;40;106;1;816.0;18.0;0;1
7842;1968;1;0;36065.0;1;1;2013-03-31;54;18;7;34;10;2;3;3;3.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;46;552;2;74.0;11.0;0;0
9955;1954;1;1;39898.0;0;1;2013-02-12;20;69;8;26;12;7;12;2;3.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;60;599;1;134.0;11.0;0;0
6663;1940;4;0;51141.0;0;0;2013-07-08;96;144;0;7;0;0;6;1;3.0;1.0;4.0;5;0;0;0;0;0;0;3;11;0;74;453;0;157.0;10.0;0;0
2162;1976;1;1;56939.0;0;1;2013-09-18;19;256;34;103;90;29;49;2;3.0;3.0;10.0;3;0;0;0;0;0;0;3;11;0;38;381;1;561.0;16.0;0;2
3434;1951;1;0;80872.0;0;0;2014-05-12;60;483;72;567;94;12;108;1;4.0;4.0;10.0;1;0;0;0;0;0;0;3;11;0;63;145;0;1336.0;15.0;0;1
7919;1976;4;1;72335.0;0;0;2012-08-13;2;1285;105;653;28;21;0;1;10.0;4.0;8.0;8;0;0;0;0;0;0;3;11;1;38;782;0;2092.0;20.0;0;1
5626;1964;4;0;61798.0;0;0;2013-11-23;13;338;4;89;11;8;13;1;4.0;2.0;9.0;4;0;0;0;0;0;0;3;11;0;50;315;0;463.0;15.0;0;1
6428;1950;4;0;76842.0;0;0;2014-05-03;37;605;10;345;84;54;32;1;1.0;8.0;7.0;0;0;0;0;0;0;0;3;11;0;64;154;0;1130.0;15.0;0;1
8514;1976;1;1;29478.0;1;0;2014-01-17;59;8;0;7;3;1;1;1;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;38;260;1;20.0;9.0;0;0
10448;1956;1;0;46998.0;0;1;2012-10-22;55;172;41;86;45;6;27;5;5.0;3.0;5.0;7;1;0;0;0;0;0;3;11;0;58;712;1;377.0;15.0;1;2
2109;1990;1;0;96843.0;0;0;2013-04-23;60;448;71;951;40;17;17;1;6.0;2.0;10.0;2;0;0;1;0;0;0;3;11;1;24;529;0;1544.0;23.0;1;1
7530;1950;4;0;56551.0;1;1;2014-05-07;48;67;4;32;17;2;16;3;2.0;1.0;4.0;4;0;0;0;0;0;0;3;11;0;64;150;2;138.0;9.0;0;0
8925;1965;3;1;70053.0;0;1;2013-07-03;38;512;53;98;81;179;89;3;8.0;5.0;10.0;5;0;0;0;0;0;0;3;11;0;49;458;1;1012.0;20.0;0;2
3009;1962;4;0;71670.0;0;0;2013-07-09;8;1462;16;128;0;0;160;1;5.0;3.0;6.0;6;0;1;1;0;1;0;3;11;1;52;452;0;1766.0;15.0;3;1
6355;1978;1;1;44359.0;1;1;2014-06-17;19;20;0;14;7;3;1;3;2.0;0.0;4.0;3;0;0;0;0;0;0;3;11;0;36;109;2;45.0;7.0;0;0
3517;1952;1;0;40887.0;1;1;2013-05-06;32;50;4;44;10;10;43;3;3.0;1.0;3.0;9;0;0;0;0;0;0;3;11;1;62;516;2;161.0;13.0;0;0
1158;1966;1;0;48877.0;0;1;2014-01-05;27;102;1;15;2;0;24;1;3.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;48;272;1;144.0;11.0;0;0
6203;1947;1;1;74485.0;0;0;2013-08-24;58;499;149;815;173;49;49;1;6.0;7.0;12.0;3;0;0;0;0;0;0;3;11;0;67;406;0;1734.0;22.0;0;1
7165;1972;1;1;64474.0;0;1;2013-10-22;59;381;35;172;56;86;93;2;8.0;2.0;10.0;5;0;0;0;0;0;0;3;11;0;42;347;1;823.0;17.0;0;2
3595;1963;1;1;77226.0;0;1;2014-02-28;29;631;43;239;128;76;21;2;6.0;8.0;12.0;3;0;0;0;0;0;0;3;11;0;51;218;1;1138.0;23.0;0;1
8537;1949;1;0;72643.0;0;0;2013-02-27;60;526;80;553;123;94;53;1;3.0;10.0;7.0;2;0;0;0;1;0;0;3;11;1;65;584;0;1429.0;19.0;1;1
4331;1978;3;1;85738.0;0;0;2014-01-23;41;913;26;376;17;26;13;1;3.0;6.0;11.0;1;0;1;1;0;0;0;3;11;0;36;254;0;1371.0;18.0;2;1
6281;1966;1;0;55686.0;0;1;2013-02-14;27;673;0;199;37;47;26;2;6.0;3.0;5.0;4;1;0;0;0;0;0;3;11;0;48;597;1;982.0;12.0;1;2
4338;1983;1;0;39062.0;1;0;2014-03-25;28;23;0;9;0;0;12;1;1.0;0.0;3.0;4;1;0;0;0;0;0;3;11;0;31;193;1;44.0;7.0;1;0
2452;1971;1;1;34600.0;1;1;2013-01-01;8;199;33;60;8;3;15;5;5.0;2.0;5.0;8;0;0;0;0;0;0;3;11;1;43;641;2;318.0;15.0;0;2
9507;1975;1;1;40794.0;0;1;2013-04-07;18;261;23;73;4;23;50;2;6.0;3.0;5.0;7;0;0;0;0;0;0;3;11;0;39;545;1;434.0;15.0;0;2
8360;1971;2;1;54690.0;1;1;2013-11-07;76;111;16;37;7;9;18;3;3.0;1.0;5.0;3;0;0;0;0;0;0;3;11;0;43;331;2;198.0;9.0;0;0
10311;1969;1;1;4428.0;0;1;2013-10-05;0;16;4;12;2;4;321;0;4.0;0.0;0.0;1;0;0;0;0;0;0;3;11;0;45;364;1;359.0;1.0;0;0
5117;1963;2;1;32632.0;0;0;2012-08-02;32;63;151;137;153;19;53;2;4.0;4.0;8.0;5;0;0;0;0;0;0;3;11;0;51;793;0;576.0;17.0;0;2
4867;1968;4;0;38236.0;1;1;2013-09-20;2;58;0;18;2;0;10;4;3.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;46;379;2;88.0;11.0;0;0
9289;1979;1;1;36781.0;1;0;2014-04-10;16;29;1;17;0;3;13;1;2.0;1.0;2.0;8;0;0;0;0;0;0;3;11;1;35;177;1;63.0;11.0;0;0
10913;1984;3;0;31385.0;1;0;2012-12-05;56;3;2;12;0;1;9;1;1.0;0.0;2.0;8;1;0;0;0;0;0;3;11;1;30;668;1;27.0;10.0;1;0
3032;1984;1;1;24570.0;1;0;2013-02-27;97;28;34;62;11;14;44;3;4.0;0.0;4.0;9;0;0;0;0;0;0;3;11;0;30;584;1;193.0;13.0;0;0
8524;1974;4;0;25509.0;1;0;2012-09-18;15;40;3;30;10;7;11;3;3.0;0.0;3.0;9;0;0;0;0;0;0;3;11;1;40;746;1;101.0;12.0;0;0
3334;1951;1;1;94642.0;0;0;2014-02-12;35;879;143;797;106;143;143;0;5.0;7.0;9.0;1;0;0;1;1;0;0;3;11;0;63;234;0;2211.0;17.0;2;1
4470;1962;3;1;58646.0;0;1;2013-06-10;3;62;1;44;6;5;22;1;2.0;1.0;4.0;4;0;0;0;0;0;0;3;11;0;52;481;1;140.0;9.0;0;0
1406;1975;1;0;53201.0;1;1;2013-02-12;49;280;7;81;20;0;27;8;6.0;3.0;5.0;7;0;0;0;0;0;0;3;11;0;39;599;2;415.0;15.0;0;2
8619;1957;1;1;21994.0;0;1;2012-12-24;4;9;0;6;3;1;3;1;0.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;57;649;1;22.0;8.0;0;0
10821;1978;1;1;57113.0;1;1;2013-02-06;45;182;4;33;0;2;42;6;4.0;1.0;5.0;7;0;0;0;0;0;0;3;11;0;36;605;2;263.0;13.0;0;2
4552;1991;1;1;51373.0;0;0;2013-06-22;37;83;2;101;64;26;117;1;3.0;5.0;3.0;4;0;0;0;0;0;0;3;11;0;23;469;0;393.0;12.0;0;0
898;1986;1;1;23477.0;1;0;2013-10-21;39;38;15;54;3;8;29;3;3.0;0.0;4.0;8;0;0;0;0;0;0;3;11;0;28;348;1;147.0;12.0;0;0
9797;1956;1;1;58116.0;0;1;2014-04-13;38;228;19;130;4;11;51;2;3.0;3.0;8.0;2;0;0;0;0;0;0;3;11;0;58;174;1;443.0;13.0;0;2
10949;1963;4;0;72968.0;0;0;2013-12-16;8;1092;37;592;145;37;55;1;5.0;5.0;8.0;3;0;0;0;1;0;0;3;11;1;51;292;0;1958.0;16.0;1;1
8212;1971;3;1;39791.0;0;1;2013-03-28;89;85;15;27;13;13;21;2;3.0;1.0;4.0;7;0;0;0;0;0;0;3;11;0;43;555;1;174.0;12.0;0;0
6248;1947;3;0;91712.0;0;0;2013-10-17;47;1276;24;746;94;29;48;0;9.0;7.0;11.0;3;0;0;1;0;0;0;3;11;1;67;352;0;2217.0;21.0;1;1
10164;1958;1;0;94472.0;0;1;2014-04-03;75;1017;33;417;108;100;16;1;5.0;5.0;5.0;5;0;1;1;0;0;0;3;11;0;56;184;1;1691.0;15.0;2;1
4547;1960;1;1;13672.0;1;1;2013-04-17;86;6;2;9;2;1;5;2;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;54;535;2;25.0;11.0;0;0
6815;1980;2;1;96547.0;0;0;2014-05-23;4;448;21;125;52;101;62;0;7.0;6.0;8.0;2;1;0;1;1;0;0;3;11;1;34;134;0;809.0;16.0;3;1
4122;1975;1;1;79205.0;0;0;2012-08-29;73;504;23;117;179;28;44;1;6.0;5.0;4.0;4;0;0;0;1;0;0;3;11;1;39;766;0;895.0;13.0;1;1
10841;1975;4;1;56559.0;0;1;2012-12-25;46;226;22;133;41;31;31;3;4.0;3.0;8.0;4;0;0;0;0;0;0;3;11;0;39;648;1;484.0;15.0;0;2
5370;1973;4;1;32644.0;1;0;2013-01-16;38;239;3;141;0;7;23;4;7.0;1.0;6.0;8;1;0;0;0;0;0;3;11;0;41;626;1;413.0;15.0;1;2
